id,title,category,price,rating,user_id,remaining_interaction_string,query,classification,preferences,new_query,target_count,targets,primary_target_id
1876,Deep Impact (1998),Action,0.0,4.0,1637,367|2|2628|788|1920,"I enjoy movies like When We Were Kings (1996), Rain Man (1988), Voyage to the Bottom of the Sea (1961), North by Northwest (1959), Terminator 2: Judgment Day (1991), American Beauty (1999). I generally like documentary drama adventure sci fi thriller films. Can you recommend similar movies I might enjoy?",1,"The user likes: When We Were Kings (1996), Rain Man (1988), Voyage to the Bottom of the Sea (1961), North by Northwest (1959), Terminator 2: Judgment Day (1991)","I enjoy movies like When We Were Kings (1996), Rain Man (1988), Voyage to the Bottom of the Sea (1961), North by Northwest (1959), Terminator 2: Judgment Day (1991), American Beauty (1999). I generally like documentary drama adventure sci fi thriller films. Can you recommend similar movies I might enjoy?",1,1876|1320|196|1037|519|1391|1917|1590|2053,1876
318,"Shawshank Redemption, The (1994)",Drama,0.0,4.0,1638,3535|3317|3534|3618|3625,"I enjoy movies like Lone Star (1996), Fight Club (1999), Stand by Me (1986), Back to the Future (1985), Kids (1995), Nurse Betty (2000). I generally like drama mystery adventure comedy sci fi films. Can you recommend similar movies I might enjoy?",1,"The user likes: Lone Star (1996), Fight Club (1999), Stand by Me (1986), Back to the Future (1985), Kids (1995)","I enjoy movies like Lone Star (1996), Fight Club (1999), Stand by Me (1986), Back to the Future (1985), Kids (1995), Nurse Betty (2000). I generally like drama mystery adventure comedy sci fi films. Can you recommend similar movies I might enjoy?",1,318|3753|3790|3457,318
3257,"Bodyguard, The (1992)",Action,0.0,4.0,1639,2006|3029|610|2115|2001,"I enjoy movies like Taxi Driver (1976), Boogie Nights (1997), Willy Wonka and the Chocolate Factory (1971), Fatal Attraction (1987), Blade Runner (1982), Blood Simple (1984). I generally like drama thriller adventure children s comedy films. Can you recommend similar movies I might enjoy?",1,"The user likes: Taxi Driver (1976), Boogie Nights (1997), Willy Wonka and the Chocolate Factory (1971), Fatal Attraction (1987), Blade Runner (1982)","I enjoy movies like Taxi Driver (1976), Boogie Nights (1997), Willy Wonka and the Chocolate Factory (1971), Fatal Attraction (1987), Blade Runner (1982), Blood Simple (1984). I generally like drama thriller adventure children s comedy films. Can you recommend similar movies I might enjoy?",1,3257|2421|2475|479|3949|3578|1249|2348|1466|2025|428|1794|1119|2160|3203|2917|3527|349|1343|2916|2287|2572|1304|3361|1307|1270|2352|2144|2915|3696|2109|2867|2518|3552|2671|2100|2407|2145|3189|2424|2011|2683|3509|3178|3684,3257
2167,Blade (1998),Action,0.0,4.0,1640,2571|1912|589|377|457,"I enjoy movies like Primal Fear (1996), Saving Private Ryan (1998), American Beauty (1999), Bone Collector, The (1999), Fight Club (1999), Mission: Impossible 2 (2000). I generally like drama thriller action war comedy horror films. Can you recommend similar movies I might enjoy?",1,"The user likes: Primal Fear (1996), Saving Private Ryan (1998), American Beauty (1999), Bone Collector, The (1999), Fight Club (1999)","I enjoy movies like Primal Fear (1996), Saving Private Ryan (1998), American Beauty (1999), Bone Collector, The (1999), Fight Club (1999), Mission: Impossible 2 (2000). I generally like drama thriller action war comedy horror films. Can you recommend similar movies I might enjoy?",1,2167|380|198|1754|442,2167
3408,Erin Brockovich (2000),Drama,0.0,4.0,1641,3793|3300|1645|1407|253,"I enjoy movies like Air Force One (1997), Star Wars: Episode I - The Phantom Menace (1999), Almost Famous (2000), Art of War, The (2000), Cell, The (2000), Total Recall (1990). I generally like action thriller adventure fantasy sci comedy films. Can you recommend similar movies I might enjoy?",1,"The user likes: Air Force One (1997), Star Wars: Episode I - The Phantom Menace (1999), Almost Famous (2000), Art of War, The (2000), Cell, The (2000)","I enjoy movies like Air Force One (1997), Star Wars: Episode I - The Phantom Menace (1999), Almost Famous (2000), Art of War, The (2000), Cell, The (2000), Total Recall (1990). I generally like action thriller adventure fantasy sci comedy films. Can you recommend similar movies I might enjoy?",1,3408|3624|3510|3753|3298|3555|3409|1259|1261|2455,3408
2640,Superman (1978),Action,0.0,4.0,1642,1953|1954|1292|3738|1997,"I enjoy movies like North Dallas Forty (1979), Godfather, The (1972), Casablanca (1942), American Graffiti (1973), Chinatown (1974), Monty Python and the Holy Grail (1974). I generally like comedy drama action crime romance war films. Can you recommend similar movies I might enjoy?",1,"The user likes: North Dallas Forty (1979), Godfather, The (1972), Casablanca (1942), American Graffiti (1973), Chinatown (1974)","I enjoy movies like North Dallas Forty (1979), Godfather, The (1972), Casablanca (1942), American Graffiti (1973), Chinatown (1974), Monty Python and the Holy Grail (1974). I generally like comedy drama action crime romance war films. Can you recommend similar movies I might enjoy?",1,2640|3682|3639|3430|3519|2520,2640
3081,Sleepy Hollow (1999),Horror,0.0,4.0,1643,2952|1264|2762|593|1086,"I enjoy movies like Gone with the Wind (1939), Sleepless in Seattle (1993), Annie Hall (1977), High Fidelity (2000), Magnolia (1999), Big Kahuna, The (2000). I generally like drama romance war comedy action crime films. Can you recommend similar movies I might enjoy?",1,"The user likes: Gone with the Wind (1939), Sleepless in Seattle (1993), Annie Hall (1977), High Fidelity (2000), Magnolia (1999)","I enjoy movies like Gone with the Wind (1939), Sleepless in Seattle (1993), Annie Hall (1977), High Fidelity (2000), Magnolia (1999), Big Kahuna, The (2000). I generally like drama romance war comedy action crime films. Can you recommend similar movies I might enjoy?",1,3081|2644|1994|3576|2455|3676|1321|1345|968|2901|1350|3917|3550|2710|2097|253|2976|512|273|2459|2120|2517|2900|1329|2726,3081
3606,On the Town (1949),Musical,0.0,4.0,1645,656|2794|3146|486|833,"I enjoy movies like Swing Kids (1993), While You Were Sleeping (1995), Drop Dead Gorgeous (1999), North by Northwest (1959), Arsenic and Old Lace (1944), Airplane! (1980). I generally like drama war comedy romance thriller mystery films. Can you recommend similar movies I might enjoy?",1,"The user likes: Swing Kids (1993), While You Were Sleeping (1995), Drop Dead Gorgeous (1999), North by Northwest (1959), Arsenic and Old Lace (1944)","I enjoy movies like Swing Kids (1993), While You Were Sleeping (1995), Drop Dead Gorgeous (1999), North by Northwest (1959), Arsenic and Old Lace (1944), Airplane! (1980). I generally like drama war comedy romance thriller mystery films. Can you recommend similar movies I might enjoy?",1,3606|2394|2560|2841|2763|3481|3285|2359|1965|2247|3388|2826|2137|457|1222|836|2035|904|3827|3882|3534|3286|3743|3324|3114|1784|223|1333|2140|1219|943|595|10|1722|2083|1375|248|932|1073|260|2043|2628|653|2|3489|1920|885|2162,3606
2427,"Thin Red Line, The (1998)",Action,0.0,4.0,1646,1176|3091|2285|858|3822,"I enjoy movies like Breakfast at Tiffany's (1961), Almost Famous (2000), Meet the Parents (2000), Way of the Gun, The (2000), Requiem for a Dream (2000), Bamboozled (2000). I generally like drama romance comedy crime thriller films. Can you recommend similar movies I might enjoy?",1,"The user likes: Breakfast at Tiffany's (1961), Almost Famous (2000), Meet the Parents (2000), Way of the Gun, The (2000), Requiem for a Dream (2000)","I enjoy movies like Breakfast at Tiffany's (1961), Almost Famous (2000), Meet the Parents (2000), Way of the Gun, The (2000), Requiem for a Dream (2000), Bamboozled (2000). I generally like drama romance comedy crime thriller films. Can you recommend similar movies I might enjoy?",1,2427|1094|1408|161|1183,2427
2124,"Addams Family, The (1991)",Comedy,0.0,4.0,1647,2096|1029|1028|1487|2083,"I enjoy movies like Spaceballs (1987), Jurassic Park (1993), South Park: Bigger, Longer and Uncut (1999), Princess Mononoke, The (Mononoke Hime) (1997), Toy Story (1995), Aladdin (1992). I generally like comedy sci fi action adventure animation films. Can you recommend similar movies I might enjoy?",1,"The user likes: Spaceballs (1987), Jurassic Park (1993), South Park: Bigger, Longer and Uncut (1999), Princess Mononoke, The (Mononoke Hime) (1997), Toy Story (1995)","I enjoy movies like Spaceballs (1987), Jurassic Park (1993), South Park: Bigger, Longer and Uncut (1999), Princess Mononoke, The (Mononoke Hime) (1997), Toy Story (1995), Aladdin (1992). I generally like comedy sci fi action adventure animation films. Can you recommend similar movies I might enjoy?",1,2124|2334|2325|2496|1485|524|1754|2723|2772|1918|585|292|736|231|1020|450|500|1367|2505|3208|494|1468|3247|44|333|186|95|2688|1390|288|2335|818|1687|1686|135|1863|414|1359|3773|3031|3916|3536|3901|2141|802|1015|3328,2124
589,Terminator 2: Judgment Day (1991),Action,0.0,4.0,1648,903|3703|1230|1957|3114,"I enjoy movies like Schindler's List (1993), Muppets Take Manhattan, The (1984), Godfather, The (1972), Chinatown (1974), Casablanca (1942), Psycho (1960). I generally like drama war children s comedy action films. Can you recommend similar movies I might enjoy?",1,"The user likes: Schindler's List (1993), Muppets Take Manhattan, The (1984), Godfather, The (1972), Chinatown (1974), Casablanca (1942)","I enjoy movies like Schindler's List (1993), Muppets Take Manhattan, The (1984), Godfather, The (1972), Chinatown (1974), Casablanca (1942), Psycho (1960). I generally like drama war children s comedy action films. Can you recommend similar movies I might enjoy?",1,589|2542|2571|293|1610|3044|1834|377|3481|3512|3513,589
1221,"Godfather: Part II, The (1974)",Action,0.0,4.0,1649,1206|2571|924|1210|3467,"I enjoy movies like L.A. Confidential (1997), Silence of the Lambs, The (1991), Time Bandits (1981), Star Wars: Episode IV - A New Hope (1977), 20,000 Leagues Under the Sea (1954), Dark Crystal, The (1982). I generally like crime film noir mystery drama thriller films. Can you recommend similar movies I might enjoy?",1,"The user likes: L.A. Confidential (1997), Silence of the Lambs, The (1991), Time Bandits (1981), Star Wars: Episode IV - A New Hope (1977), 20,000 Leagues Under the Sea (1954)","I enjoy movies like L.A. Confidential (1997), Silence of the Lambs, The (1991), Time Bandits (1981), Star Wars: Episode IV - A New Hope (1977), 20,000 Leagues Under the Sea (1954), Dark Crystal, The (1982). I generally like crime film noir mystery drama thriller films. Can you recommend similar movies I might enjoy?",1,1221|3095|1247|2932|920,1221
3924,Pajama Party (1964),Comedy,0.0,4.0,165,1089|3735|2194|2947|589,"I enjoy movies like Nightwatch (1997), Bad Taste (1987), Psycho (1960), Scream (1996), Birds, The (1963), Evil Dead II (Dead By Dawn) (1987). I generally like horror thriller comedy action adventure sci films. Can you recommend similar movies I might enjoy?",1,"The user likes: Nightwatch (1997), Bad Taste (1987), Psycho (1960), Scream (1996), Birds, The (1963)","I enjoy movies like Nightwatch (1997), Bad Taste (1987), Psycho (1960), Scream (1996), Birds, The (1963), Evil Dead II (Dead By Dawn) (1987). I generally like horror thriller comedy action adventure sci films. Can you recommend similar movies I might enjoy?",1,3924|2035|3921|3481|3624|3409|1965|3703|3527|3033,3924
2248,Say Anything... (1989),Comedy,0.0,4.0,1650,780|1653|2398|581|364,"I enjoy movies like Godfather: Part II, The (1974), Double Indemnity (1944), General, The (1927), Killer, The (Die xue shuang xiong) (1989), Big Sleep, The (1946), Psycho (1960). I generally like action crime drama film noir comedy films. Can you recommend similar movies I might enjoy?",1,"The user likes: Godfather: Part II, The (1974), Double Indemnity (1944), General, The (1927), Killer, The (Die xue shuang xiong) (1989), Big Sleep, The (1946)","I enjoy movies like Godfather: Part II, The (1974), Double Indemnity (1944), General, The (1927), Killer, The (Die xue shuang xiong) (1989), Big Sleep, The (1946), Psycho (1960). I generally like action crime drama film noir comedy films. Can you recommend similar movies I might enjoy?",1,2248|978|3532|594|923|2018|596|1291|2918|3608|3578|2562|2700|1923|3481,2248
1186,"Sex, Lies, and Videotape (1989)",Drama,0.0,4.0,1654,3418|541|246|162|2859,"I enjoy movies like One Flew Over the Cuckoo's Nest (1975), Rain Man (1988), North by Northwest (1959), Magnolia (1999), Apocalypse Now (1979), Children of Paradise (Les enfants du paradis) (1945). I generally like drama thriller war romance action comedy films. Can you recommend similar movies I might enjoy?",1,"The user likes: One Flew Over the Cuckoo's Nest (1975), Rain Man (1988), North by Northwest (1959), Magnolia (1999), Apocalypse Now (1979)","I enjoy movies like One Flew Over the Cuckoo's Nest (1975), Rain Man (1988), North by Northwest (1959), Magnolia (1999), Apocalypse Now (1979), Children of Paradise (Les enfants du paradis) (1945). I generally like drama thriller war romance action comedy films. Can you recommend similar movies I might enjoy?",1,1186|1264|1446|2919|2303,1186
3254,Wayne's World 2 (1993),Comedy,0.0,4.0,1655,318|333|785|110|1101,"I enjoy movies like Good Morning, Vietnam (1987), Star Wars: Episode IV - A New Hope (1977), Fargo (1996), American Beauty (1999), Babe (1995), Groundhog Day (1993). I generally like comedy drama war action adventure fantasy films. Can you recommend similar movies I might enjoy?",1,"The user likes: Good Morning, Vietnam (1987), Star Wars: Episode IV - A New Hope (1977), Fargo (1996), American Beauty (1999), Babe (1995)","I enjoy movies like Good Morning, Vietnam (1987), Star Wars: Episode IV - A New Hope (1977), Fargo (1996), American Beauty (1999), Babe (1995), Groundhog Day (1993). I generally like comedy drama war action adventure fantasy films. Can you recommend similar movies I might enjoy?",1,3254|1036|3404|1387|2997|2502|750|3617|3897|3882|3317|3865|50|3481|3911,3254
2085,101 Dalmatians (1961),Animation,0.0,4.0,1657,2424|318|3114|2687|919,"I enjoy movies like Ideal Husband, An (1999), Breakfast at Tiffany's (1961), Back to the Future (1985), GoodFellas (1990), Meet the Parents (2000), Best in Show (2000). I generally like comedy drama romance sci fi crime films. Can you recommend similar movies I might enjoy?",1,"The user likes: Ideal Husband, An (1999), Breakfast at Tiffany's (1961), Back to the Future (1985), GoodFellas (1990), Meet the Parents (2000)","I enjoy movies like Ideal Husband, An (1999), Breakfast at Tiffany's (1961), Back to the Future (1985), GoodFellas (1990), Meet the Parents (2000), Best in Show (2000). I generally like comedy drama romance sci fi crime films. Can you recommend similar movies I might enjoy?",1,2085|3396|3157|1013|917,2085
34,Babe (1995),Children's,0.0,4.0,1658,2763|1092|3063|2706|42,"I enjoy movies like Star Wars: Episode VI - Return of the Jedi (1983), Blair Witch Project, The (1999), Akira (1988), Mystery Train (1989), Bottle Rocket (1996), Half Baked (1998). I generally like action adventure romance sci horror animation films. Can you recommend similar movies I might enjoy?",1,"The user likes: Star Wars: Episode VI - Return of the Jedi (1983), Blair Witch Project, The (1999), Akira (1988), Mystery Train (1989), Bottle Rocket (1996)","I enjoy movies like Star Wars: Episode VI - Return of the Jedi (1983), Blair Witch Project, The (1999), Akira (1988), Mystery Train (1989), Bottle Rocket (1996), Half Baked (1998). I generally like action adventure romance sci horror animation films. Can you recommend similar movies I might enjoy?",1,34|551|1256|1500|2282|2321|3481|1449|2108|3948|2318|588|1580|2502|1220|2692|969|1376|1610|3064|745|912|1248|916|1912|1225|1250|1176,34
2423,Christmas Vacation (1989),Comedy,0.0,4.0,166,3267|2529|1387|3740|2194,"I enjoy movies like Breakfast Club, The (1985), Schindler's List (1993), Raiders of the Lost Ark (1981), Fight Club (1999), City of Lost Children, The (1995), Eraserhead (1977). I generally like comedy drama war action adventure sci films. Can you recommend similar movies I might enjoy?",1,"The user likes: Breakfast Club, The (1985), Schindler's List (1993), Raiders of the Lost Ark (1981), Fight Club (1999), City of Lost Children, The (1995)","I enjoy movies like Breakfast Club, The (1985), Schindler's List (1993), Raiders of the Lost Ark (1981), Fight Club (1999), City of Lost Children, The (1995), Eraserhead (1977). I generally like comedy drama war action adventure sci films. Can you recommend similar movies I might enjoy?",1,2423|3809|3398|663|785|2301|1377|344|500|2014|2794|88|2018|1032|2139|2846|1021|3399|1367|609|3673|2137|8|3863|3617|3408|2692|903|2186,2423
3100,"River Runs Through It, A (1992)",Drama,0.0,4.0,1660,1411|265|296|36|1176,"I enjoy movies like Princess Bride, The (1987), Man with the Golden Arm, The (1955), Life Is Beautiful (La Vita è bella) (1997), Henry Fool (1997), Shawshank Redemption, The (1994), One Flew Over the Cuckoo's Nest (1975). I generally like action adventure comedy romance drama crime films. Can you recommend similar movies I might enjoy?",1,"The user likes: Princess Bride, The (1987), Man with the Golden Arm, The (1955), Life Is Beautiful (La Vita è bella) (1997), Henry Fool (1997), Shawshank Redemption, The (1994)","I enjoy movies like Princess Bride, The (1987), Man with the Golden Arm, The (1955), Life Is Beautiful (La Vita è bella) (1997), Henry Fool (1997), Shawshank Redemption, The (1994), One Flew Over the Cuckoo's Nest (1975). I generally like action adventure comedy romance drama crime films. Can you recommend similar movies I might enjoy?",1,3100|2724|2692|205|759|602|3281,3100
281,Nobody's Fool (1994),Drama,0.0,4.0,1661,608|1233|2028|1089|3260,"I enjoy movies like U2: Rattle and Hum (1988), Braveheart (1995), Buddy Holly Story, The (1978), Quest for Fire (1981), Contender, The (2000), One False Move (1991). I generally like documentary musical action drama war adventure films. Can you recommend similar movies I might enjoy?",1,"The user likes: U2: Rattle and Hum (1988), Braveheart (1995), Buddy Holly Story, The (1978), Quest for Fire (1981), Contender, The (2000)","I enjoy movies like U2: Rattle and Hum (1988), Braveheart (1995), Buddy Holly Story, The (1978), Quest for Fire (1981), Contender, The (2000), One False Move (1991). I generally like documentary musical action drama war adventure films. Can you recommend similar movies I might enjoy?",1,281|2677|515|2908,281
337,What's Eating Gilbert Grape (1993),Drama,0.0,4.0,1663,1704|58|2501|3252|150,"I enjoy movies like Braveheart (1995), Raiders of the Lost Ark (1981), Star Wars: Episode VI - Return of the Jedi (1983), High Fidelity (2000), Magnolia (1999), Any Given Sunday (1999). I generally like action drama war adventure romance sci films. Can you recommend similar movies I might enjoy?",1,"The user likes: Braveheart (1995), Raiders of the Lost Ark (1981), Star Wars: Episode VI - Return of the Jedi (1983), High Fidelity (2000), Magnolia (1999)","I enjoy movies like Braveheart (1995), Raiders of the Lost Ark (1981), Star Wars: Episode VI - Return of the Jedi (1983), High Fidelity (2000), Magnolia (1999), Any Given Sunday (1999). I generally like action drama war adventure romance sci films. Can you recommend similar movies I might enjoy?",1,337|590|3148|1060|3179,337
2640,Superman (1978),Action,0.0,4.0,1665,1240|1270|2529|2571|1210,"I enjoy movies like Gone with the Wind (1939), Henry: Portrait of a Serial Killer (1990), On the Beach (1959), Absent Minded Professor, The (1961), Star Wars: Episode IV - A New Hope (1977), E.T. the Extra-Terrestrial (1982). I generally like drama romance war crime horror children films. Can you recommend similar movies I might enjoy?",1,"The user likes: Gone with the Wind (1939), Henry: Portrait of a Serial Killer (1990), On the Beach (1959), Absent Minded Professor, The (1961), Star Wars: Episode IV - A New Hope (1977)","I enjoy movies like Gone with the Wind (1939), Henry: Portrait of a Serial Killer (1990), On the Beach (1959), Absent Minded Professor, The (1961), Star Wars: Episode IV - A New Hope (1977), E.T. the Extra-Terrestrial (1982). I generally like drama romance war crime horror children films. Can you recommend similar movies I might enjoy?",1,2640|1527|2393|1580|780|3175,2640
1221,"Godfather: Part II, The (1974)",Action,0.0,4.0,1666,507|1892|1517|3129|45,"I enjoy movies like Simon Birch (1998), My Left Foot (1989), Titanic (1997), Star Wars: Episode VI - Return of the Jedi (1983), U-571 (2000), Schindler's List (1993). I generally like drama romance action adventure sci thriller films. Can you recommend similar movies I might enjoy?",1,"The user likes: Simon Birch (1998), My Left Foot (1989), Titanic (1997), Star Wars: Episode VI - Return of the Jedi (1983), U-571 (2000)","I enjoy movies like Simon Birch (1998), My Left Foot (1989), Titanic (1997), Star Wars: Episode VI - Return of the Jedi (1983), U-571 (2000), Schindler's List (1993). I generally like drama romance action adventure sci thriller films. Can you recommend similar movies I might enjoy?",1,1221|1198|858|1387|260|1201|1036|1240|3275|2944|2000|2194|1222|3104|2951|3578|3527|2115|1954|2791|1250,1221
1608,Air Force One (1997),Action,0.0,4.0,1667,858|50|608|3735|910,"I enjoy movies like Raiders of the Lost Ark (1981), Contender, The (2000), Nurse Betty (2000), Remember the Titans (2000), Gladiator (2000), Cool Hand Luke (1967). I generally like action adventure drama thriller comedy war films. Can you recommend similar movies I might enjoy?",1,"The user likes: Raiders of the Lost Ark (1981), Contender, The (2000), Nurse Betty (2000), Remember the Titans (2000), Gladiator (2000)","I enjoy movies like Raiders of the Lost Ark (1981), Contender, The (2000), Nurse Betty (2000), Remember the Titans (2000), Gladiator (2000), Cool Hand Luke (1967). I generally like action adventure drama thriller comedy war films. Can you recommend similar movies I might enjoy?",1,1608|3274|2475|3020|1385|292|1792|2528|2273|1876|95|3300|165|2370|2490|552|2393|2524|2881|1801|316|1918|2402|1544|1687|423|438|459|1917|1882,1608
2081,"Little Mermaid, The (1989)",Animation,0.0,4.0,1670,1704|337|3105|17|150,"I enjoy movies like Hunt for Red October, The (1990), Agnes of God (1985), Lady and the Tramp (1955), Raiders of the Lost Ark (1981), Forrest Gump (1994), Invisible Man, The (1933). I generally like action thriller drama mystery animation children films. Can you recommend similar movies I might enjoy?",1,"The user likes: Hunt for Red October, The (1990), Agnes of God (1985), Lady and the Tramp (1955), Raiders of the Lost Ark (1981), Forrest Gump (1994)","I enjoy movies like Hunt for Red October, The (1990), Agnes of God (1985), Lady and the Tramp (1955), Raiders of the Lost Ark (1981), Forrest Gump (1994), Invisible Man, The (1933). I generally like action thriller drama mystery animation children films. Can you recommend similar movies I might enjoy?",1,2081|2926|2791|2407|2100|2746|1081,2081
2321,Pleasantville (1998),Comedy,0.0,4.0,1671,3347|1172|3685|2130|2919,"I enjoy movies like Help! (1965), Gone with the Wind (1939), Elizabeth (1998), North by Northwest (1959), Repo Man (1984), Arsenic and Old Lace (1944). I generally like comedy musical drama romance war thriller films. Can you recommend similar movies I might enjoy?",1,"The user likes: Help! (1965), Gone with the Wind (1939), Elizabeth (1998), North by Northwest (1959), Repo Man (1984)","I enjoy movies like Help! (1965), Gone with the Wind (1939), Elizabeth (1998), North by Northwest (1959), Repo Man (1984), Arsenic and Old Lace (1944). I generally like comedy musical drama romance war thriller films. Can you recommend similar movies I might enjoy?",1,2321|728|923|3736|971|1203|1193|2612|3152|2132|944|2970|3095|2573|953|2927|2627|2501|2730|3089|1263|1949|3167|2729|2069|1957|3221|3498|3418|3724|2290|3870|3668|3111|2071|1885|1293|11|1419|3296|1728|2639|3333|2967|2520|2524|1013|2417|3791|2188|2362|2077|2029|2369|2496,2321
2395,Rushmore (1998),Comedy,0.0,4.0,1672,1291|589|1242|2571|457,"I enjoy movies like Civil Action, A (1998), Braveheart (1995), Godfather, The (1972), Star Wars: Episode IV - A New Hope (1977), Raiders of the Lost Ark (1981), Star Wars: Episode V - The Empire Strikes Back (1980). I generally like drama action war crime adventure fantasy films. Can you recommend similar movies I might enjoy?",1,"The user likes: Civil Action, A (1998), Braveheart (1995), Godfather, The (1972), Star Wars: Episode IV - A New Hope (1977), Raiders of the Lost Ark (1981)","I enjoy movies like Civil Action, A (1998), Braveheart (1995), Godfather, The (1972), Star Wars: Episode IV - A New Hope (1977), Raiders of the Lost Ark (1981), Star Wars: Episode V - The Empire Strikes Back (1980). I generally like drama action war crime adventure fantasy films. Can you recommend similar movies I might enjoy?",1,2395|1784|356|2324,2395
3489,Hook (1991),Adventure,0.0,4.0,1673,1196|1270|1097|2968|1210,"I enjoy movies like Titanic (1997), Forrest Gump (1994), Cool Runnings (1993), Pokémon: The First Movie (1998), Mission: Impossible (1996), Mission: Impossible 2 (2000). I generally like drama romance comedy war animation children films. Can you recommend similar movies I might enjoy?",1,"The user likes: Titanic (1997), Forrest Gump (1994), Cool Runnings (1993), Pokémon: The First Movie (1998), Mission: Impossible (1996)","I enjoy movies like Titanic (1997), Forrest Gump (1994), Cool Runnings (1993), Pokémon: The First Movie (1998), Mission: Impossible (1996), Mission: Impossible 2 (2000). I generally like drama romance comedy war animation children films. Can you recommend similar movies I might enjoy?",1,3489|2306|536|2335|1380|104|3555|216|2150,3489
2700,"South Park: Bigger, Longer and Uncut (1999)",Animation,0.0,4.0,1675,1396|1372|1356|2985|1653,"I enjoy movies like Godfather, The (1972), Star Trek: The Motion Picture (1979), What's Eating Gilbert Grape (1993), Jurassic Park (1993), Exorcist, The (1973), Alien (1979). I generally like action crime drama adventure sci fi films. Can you recommend similar movies I might enjoy?",1,"The user likes: Godfather, The (1972), Star Trek: The Motion Picture (1979), What's Eating Gilbert Grape (1993), Jurassic Park (1993), Exorcist, The (1973)","I enjoy movies like Godfather, The (1972), Star Trek: The Motion Picture (1979), What's Eating Gilbert Grape (1993), Jurassic Park (1993), Exorcist, The (1973), Alien (1979). I generally like action crime drama adventure sci fi films. Can you recommend similar movies I might enjoy?",1,2700|3114|1|1282|2761|594|596|2018|1023|2096|2857|1029|2102|595|2355|3159|2080|661|2085|2081|2139|588|2394|1033|3034|2141|1030|1024|2800|48|13,2700
1918,Lethal Weapon 4 (1998),Action,0.0,4.0,1676,1025|2085|1907|1405|2096,"I enjoy movies like Casablanca (1942), Mission: Impossible (1996), One Flew Over the Cuckoo's Nest (1975), Idle Hands (1999), American Pie (1999), 10 Things I Hate About You (1999). I generally like drama romance war action adventure mystery films. Can you recommend similar movies I might enjoy?",1,"The user likes: Casablanca (1942), Mission: Impossible (1996), One Flew Over the Cuckoo's Nest (1975), Idle Hands (1999), American Pie (1999)","I enjoy movies like Casablanca (1942), Mission: Impossible (1996), One Flew Over the Cuckoo's Nest (1975), Idle Hands (1999), American Pie (1999), 10 Things I Hate About You (1999). I generally like drama romance war action adventure mystery films. Can you recommend similar movies I might enjoy?",1,1918|3146|3|784|1866|1887|2169|2860|2296|1035|2291|110|1327|524|3173|2019|318|296|2028|923|2329|920|1411|1247|1203|902|1704|36|953|3246|1962|2890|337|3418|778|1635|300|1682|3471|2640|3698|1287|112|1049|2006|2115|552|44|434|2421|2142|2699|3213|3145,1918
3354,Mission to Mars (2000),Sci-Fi,0.0,4.0,1677,3615|2881|2605|3115|2861,"I enjoy movies like L.A. Confidential (1997), Lion King, The (1994), Star Wars: Episode I - The Phantom Menace (1999), American Pie (1999), 13th Warrior, The (1999), Abyss, The (1989). I generally like crime film noir mystery animation children films. Can you recommend similar movies I might enjoy?",1,"The user likes: L.A. Confidential (1997), Lion King, The (1994), Star Wars: Episode I - The Phantom Menace (1999), American Pie (1999), 13th Warrior, The (1999)","I enjoy movies like L.A. Confidential (1997), Lion King, The (1994), Star Wars: Episode I - The Phantom Menace (1999), American Pie (1999), 13th Warrior, The (1999), Abyss, The (1989). I generally like crime film noir mystery animation children films. Can you recommend similar movies I might enjoy?",1,3354|2734|2574|110|3897,3354
3285,"Beach, The (2000)",Adventure,0.0,4.0,1678,1625|47|3147|3510|3484,"I enjoy movies like L.A. Confidential (1997), Star Wars: Episode VI - Return of the Jedi (1983), Best in Show (2000), Meet the Parents (2000), Beautiful (2000), Bram Stoker's Dracula (1992). I generally like crime film noir mystery action adventure films. Can you recommend similar movies I might enjoy?",1,"The user likes: L.A. Confidential (1997), Star Wars: Episode VI - Return of the Jedi (1983), Best in Show (2000), Meet the Parents (2000), Beautiful (2000)","I enjoy movies like L.A. Confidential (1997), Star Wars: Episode VI - Return of the Jedi (1983), Best in Show (2000), Meet the Parents (2000), Beautiful (2000), Bram Stoker's Dracula (1992). I generally like crime film noir mystery action adventure films. Can you recommend similar movies I might enjoy?",1,3285|2193|1967|653|1027|2710|2712|648,3285
2600,eXistenZ (1999),Action,0.0,4.0,1679,3175|2959|2580|2716|3578,"I enjoy movies like Jurassic Park (1993), Pi (1998), Bound (1996), Fistful of Dollars, A (1964), E.T. the Extra-Terrestrial (1982), 10 Things I Hate About You (1999). I generally like action adventure sci fi thriller crime films. Can you recommend similar movies I might enjoy?",1,"The user likes: Jurassic Park (1993), Pi (1998), Bound (1996), Fistful of Dollars, A (1964), E.T. the Extra-Terrestrial (1982)","I enjoy movies like Jurassic Park (1993), Pi (1998), Bound (1996), Fistful of Dollars, A (1964), E.T. the Extra-Terrestrial (1982), 10 Things I Hate About You (1999). I generally like action adventure sci fi thriller crime films. Can you recommend similar movies I might enjoy?",1,2600|3624|3481|3555|908|589|110|1259,2600
